season,week,contestant_index,name,prob_eliminated
30,6,5,"Mike ""The Miz"" Mizanin",0.010816531255841255
30,6,6,Suni Lee,4.2495998059166595e-05
30,6,7,Iman Shumpert,1.7856849679476205e-11
30,6,8,Cody Rigsby,9.496028496869258e-08
30,6,10,Jimmie Allen,1.0459742405544148e-08
30,6,11,Olivia Jade,1.9401239114813507e-05
30,6,12,JoJo Siwa,6.758132387041371e-10
30,6,14,Kenya Moore,0.9865269064903259
30,6,15,Amanda Kloots,9.687754953802141e-08
30,7,3,Melora Hardin,4.438729774847161e-06
30,7,5,"Mike ""The Miz"" Mizanin",0.9749137163162231
30,7,6,Suni Lee,0.01657838374376297
30,7,7,Iman Shumpert,0.0005778389750048518
30,7,8,Cody Rigsby,4.923019332636613e-06
30,7,10,Jimmie Allen,8.250447649515991e-07
30,7,11,Olivia Jade,3.1730471583557573e-09
30,7,12,JoJo Siwa,5.846026169820107e-07
30,7,15,Amanda Kloots,0.00791939627379179
30,8,3,Melora Hardin,4.919420462101698e-07
30,8,6,Suni Lee,8.963139634943218e-07
30,8,7,Iman Shumpert,0.0035706062335520983
30,8,8,Cody Rigsby,1.0497182302060537e-05
30,8,10,Jimmie Allen,0.9863133430480957
30,8,11,Olivia Jade,0.010101567022502422
30,8,12,JoJo Siwa,2.1607854705507634e-06
30,8,15,Amanda Kloots,4.4570259660758893e-07
30,9,3,Melora Hardin,0.892259955406189
30,9,6,Suni Lee,0.04001666232943535
30,9,7,Iman Shumpert,0.0012381405103951693
30,9,8,Cody Rigsby,0.06632556021213531
30,9,12,JoJo Siwa,3.5799974284600466e-05
30,9,15,Amanda Kloots,0.0001237899123225361
30,10,7,Iman Shumpert,0.0015199295012280345
30,10,8,Cody Rigsby,0.4671406149864197
30,10,12,JoJo Siwa,0.016796264797449112
30,10,15,Amanda Kloots,0.5145431756973267
31,1,1,Jason Lewis,0.994196891784668
31,1,2,Cheryl Ladd,7.839354111638386e-06
31,1,3,Selma Blair,1.5321220854513928e-12
31,1,4,Joseph Baena,7.455774948539329e-07
31,1,5,Trevor Donovan,2.2836809421278303e-06
31,1,6,Daniel Durant,1.3256130568239932e-11
31,1,7,Wayne Brady,8.426164497046806e-14
31,1,8,Sam Champion,0.00013323960592970252
31,1,9,Jessie James Decker,0.00048048829194158316
31,1,10,Jordin Sparks,6.391938645045059e-10
31,1,11,Heidi D'Amelio,1.6530620428056864e-08
31,1,12,Charli D'Amelio,9.26926285979408e-17
31,1,13,Teresa Giudice,0.004657036624848843
31,1,14,Vinny Guadagnino,0.0005215730634517968
31,1,15,Shangela,1.2472420015188779e-12
31,1,16,Gabby Windey,4.672779632848567e-13
31,2,2,Cheryl Ladd,0.17754293978214264
31,2,3,Selma Blair,5.8320543949719195e-09
31,2,4,Joseph Baena,0.002989773405715823
31,2,5,Trevor Donovan,5.954404504182609e-12
31,2,6,Daniel Durant,4.451183310827389e-10
31,2,7,Wayne Brady,9.046805866290766e-14
31,2,8,Sam Champion,2.4357793790841242e-06
31,2,9,Jessie James Decker,0.00020312161359470338
31,2,10,Jordin Sparks,8.6208700622592e-07
31,2,11,Heidi D'Amelio,1.1798523935624416e-08
31,2,12,Charli D'Amelio,4.238470536458046e-14
31,2,13,Teresa Giudice,0.8192608952522278
31,2,14,Vinny Guadagnino,1.0354716389882057e-10
31,2,15,Shangela,4.294909761171084e-09
31,2,16,Gabby Windey,4.6492991341616843e-14
31,3,2,Cheryl Ladd,0.748404324054718
31,3,3,Selma Blair,1.2200759556435514e-05
31,3,4,Joseph Baena,5.51999437448103e-06
31,3,5,Trevor Donovan,6.025526090525091e-05
31,3,6,Daniel Durant,2.5383932733547e-09
31,3,7,Wayne Brady,5.173723428841814e-12
31,3,8,Sam Champion,0.09630724787712097
31,3,9,Jessie James Decker,0.02195974625647068
31,3,10,Jordin Sparks,3.6745291254192125e-06
31,3,11,Heidi D'Amelio,2.5979240980689156e-10
31,3,12,Charli D'Amelio,3.1307521679291295e-12
31,3,14,Vinny Guadagnino,0.13324704766273499
31,3,15,Shangela,3.509869728191006e-08
31,3,16,Gabby Windey,3.3285520607134744e-12
31,4,3,Selma Blair,3.302314510733595e-08
31,4,4,Joseph Baena,0.0029298393055796623
31,4,5,Trevor Donovan,0.00021402878337539732
31,4,6,Daniel Durant,5.02532311656978e-05
31,4,7,Wayne Brady,1.1494434961137334e-12
31,4,8,Sam Champion,0.996802568435669
31,4,9,Jessie James Decker,1.780556431185687e-06
31,4,10,Jordin Sparks,9.168826808902963e-10
31,4,11,Heidi D'Amelio,3.6074235265637355e-10
31,4,12,Charli D'Amelio,7.66898805744376e-13
31,4,14,Vinny Guadagnino,1.5303752434192575e-06
31,4,15,Shangela,2.8049909062133338e-08
31,4,16,Gabby Windey,8.057168213865262e-13
31,5,3,Selma Blair,2.0563181806210196e-06
31,5,4,Joseph Baena,0.4832233786582947
31,5,5,Trevor Donovan,0.0005336131434887648
31,5,6,Daniel Durant,0.31515517830848694
31,5,7,Wayne Brady,1.1025456814195422e-07
31,5,9,Jessie James Decker,0.06213542819023132
31,5,10,Jordin Sparks,0.10341776907444
31,5,11,Heidi D'Amelio,2.6414643798489124e-05
31,5,12,Charli D'Amelio,8.649916338754338e-09
31,5,14,Vinny Guadagnino,0.03548211604356766
31,5,15,Shangela,2.4006807507248595e-05
31,5,16,Gabby Windey,5.6199215947572156e-08
31,6,5,Trevor Donovan,0.0009324437123723328
31,6,6,Daniel Durant,0.0043497709557414055
31,6,7,Wayne Brady,0.001751977251842618
31,6,9,Jessie James Decker,0.8885887265205383
31,6,10,Jordin Sparks,0.03669742867350578
31,6,11,Heidi D'Amelio,0.00047526921844109893
31,6,12,Charli D'Amelio,2.1083236845242936e-07
31,6,14,Vinny Guadagnino,0.06699003279209137
31,6,15,Shangela,0.00020022934768348932
31,6,16,Gabby Windey,1.3970631698612124e-05
31,7,5,Trevor Donovan,4.560794877761509e-06
31,7,6,Daniel Durant,0.002218987327069044
31,7,7,Wayne Brady,5.349612911231816e-05
31,7,10,Jordin Sparks,0.8907477259635925
31,7,11,Heidi D'Amelio,0.06910812854766846
31,7,12,Charli D'Amelio,4.467192866286496e-06
31,7,14,Vinny Guadagnino,0.03344809636473656
31,7,15,Shangela,0.0017219894798472524
31,7,16,Gabby Windey,0.002692523645237088
31,8,5,Trevor Donovan,0.0032849495764821768
31,8,6,Daniel Durant,0.01118676271289587
31,8,7,Wayne Brady,3.567979365470819e-05
31,8,11,Heidi D'Amelio,0.5345119833946228
31,8,12,Charli D'Amelio,2.1309768271748908e-05
31,8,14,Vinny Guadagnino,0.44874638319015503
31,8,15,Shangela,0.0007363735930994153
31,8,16,Gabby Windey,0.0014765252126380801
31,9,5,Trevor Donovan,0.6131364703178406
31,9,6,Daniel Durant,0.33344554901123047
31,9,7,Wayne Brady,0.01870066672563553
31,9,12,Charli D'Amelio,0.00029038250795565546
31,9,15,Shangela,0.03411562368273735
31,9,16,Gabby Windey,0.0003113306302111596
31,10,7,Wayne Brady,0.37379923462867737
31,10,12,Charli D'Amelio,0.0057107205502688885
31,10,15,Shangela,0.6144386529922485
31,10,16,Gabby Windey,0.006051451433449984
32,1,1,Jamie Lynn Spears,1.582130789756775e-05
32,1,2,Mira Sorvino,2.1457086774034906e-08
32,1,3,Barry Williams,1.1492475948671199e-07
32,1,4,Alyson Hannigan,0.00012350405449979007
32,1,5,Xochitl Gomez,3.329615055891466e-11
32,1,6,Adrian Peterson,1.7274754959828442e-09
32,1,7,Matt Walsh,0.9761202931404114
32,1,8,Tyson Beckford,0.023378577083349228
32,1,9,Jason Mraz,9.367229790501006e-15
32,1,10,Lele Pons,1.9271509735241388e-11
32,1,11,Harry Jowsey,0.00035881332587450743
32,1,12,Mauricio Umansky,2.8305075829848647e-06
32,1,13,Charity Lawson,1.0740601176124367e-15
32,1,14,Ariana Madix,1.2508801300000795e-14
32,2,1,Jamie Lynn Spears,0.00947343185544014
32,2,2,Mira Sorvino,4.8063571739476174e-05
32,2,3,Barry Williams,0.0023567925672978163
32,2,4,Alyson Hannigan,1.440257904050668e-07
32,2,5,Xochitl Gomez,2.400141066796757e-12
32,2,6,Adrian Peterson,0.021851642057299614
32,2,8,Tyson Beckford,4.934471508022398e-05
32,2,9,Jason Mraz,2.664711984054491e-12
32,2,10,Lele Pons,1.8476415064583307e-08
32,2,11,Harry Jowsey,2.231415237474721e-05
32,2,12,Mauricio Umansky,0.9661983251571655
32,2,13,Charity Lawson,1.3163502510238345e-09
32,2,14,Ariana Madix,6.565790133805649e-09
32,3,2,Mira Sorvino,0.00020993906946387142
32,3,3,Barry Williams,0.0001444166264263913
32,3,4,Alyson Hannigan,6.769807077944279e-05
32,3,5,Xochitl Gomez,1.3754133942889268e-10
32,3,6,Adrian Peterson,0.09401434659957886
32,3,8,Tyson Beckford,0.9010666608810425
32,3,9,Jason Mraz,1.0445442254203297e-11
32,3,10,Lele Pons,5.4509278015757445e-06
32,3,11,Harry Jowsey,5.15076453666552e-06
32,3,12,Mauricio Umansky,0.0044862981885671616
32,3,13,Charity Lawson,3.19595627740199e-10
32,3,14,Ariana Madix,1.646285364975686e-11
32,4,2,Mira Sorvino,0.006229373626410961
32,4,3,Barry Williams,0.7139349579811096
32,4,4,Alyson Hannigan,0.11583837866783142
32,4,5,Xochitl Gomez,2.0455656613016515e-10
32,4,6,Adrian Peterson,0.009196448139846325
32,4,9,Jason Mraz,9.419074586958232e-08
32,4,10,Lele Pons,0.0001151460746768862
32,4,11,Harry Jowsey,2.5584196919226088e-05
32,4,12,Mauricio Umansky,0.15465980768203735
32,4,13,Charity Lawson,1.745474378367362e-07
32,4,14,Ariana Madix,1.737561383663433e-08
32,5,2,Mira Sorvino,0.5929068326950073
32,5,3,Barry Williams,0.0046381778083741665
32,5,4,Alyson Hannigan,0.05433204397559166
32,5,5,Xochitl Gomez,2.2006658184636763e-07
32,5,9,Jason Mraz,1.0744317933131242e-06
32,5,10,Lele Pons,0.0030804660636931658
32,5,11,Harry Jowsey,0.3364212214946747
32,5,12,Mauricio Umansky,0.00845284666866064
32,5,13,Charity Lawson,5.027621341469057e-07
32,5,14,Ariana Madix,0.0001666667958488688
32,6,3,Barry Williams,0.4348514974117279
32,6,4,Alyson Hannigan,0.17065314948558807
32,6,5,Xochitl Gomez,4.186286446383747e-07
32,6,9,Jason Mraz,9.323291124019306e-06
32,6,10,Lele Pons,0.0016094599850475788
32,6,11,Harry Jowsey,0.12363258004188538
32,6,12,Mauricio Umansky,0.2691909074783325
32,6,13,Charity Lawson,5.083530777483247e-05
32,6,14,Ariana Madix,1.8468790585757233e-06
32,7,3,Barry Williams,0.7856881618499756
32,7,4,Alyson Hannigan,0.0002338015619898215
32,7,5,Xochitl Gomez,2.98987259839123e-07
32,7,9,Jason Mraz,5.335376954462845e-06
32,7,10,Lele Pons,8.317927495227195e-06
32,7,11,Harry Jowsey,0.21405574679374695
32,7,13,Charity Lawson,7.971978448040318e-06
32,7,14,Ariana Madix,4.060719618337316e-07
32,8,3,Barry Williams,0.1548236608505249
32,8,4,Alyson Hannigan,0.015331840142607689
32,8,5,Xochitl Gomez,0.00021745410049334168
32,8,9,Jason Mraz,0.04363404959440231
32,8,11,Harry Jowsey,0.7850845456123352
32,8,13,Charity Lawson,0.0008314019069075584
32,8,14,Ariana Madix,7.698510307818651e-05
32,9,4,Alyson Hannigan,0.5684837102890015
32,9,5,Xochitl Gomez,0.00043780560372397304
32,9,9,Jason Mraz,0.0001280088908970356
32,9,11,Harry Jowsey,0.4161178767681122
32,9,13,Charity Lawson,0.005562895443290472
32,9,14,Ariana Madix,0.00926972832530737
32,10,4,Alyson Hannigan,0.8796412348747253
32,10,5,Xochitl Gomez,0.01200918573886156
32,10,9,Jason Mraz,0.03218413144350052
32,10,13,Charity Lawson,0.03795111924409866
32,10,14,Ariana Madix,0.03821435570716858
32,11,4,Alyson Hannigan,0.4943188726902008
32,11,5,Xochitl Gomez,0.07050707191228867
32,11,9,Jason Mraz,0.08138130605220795
32,11,13,Charity Lawson,0.2101358026266098
32,11,14,Ariana Madix,0.14365701377391815
33,1,1,Tori Spelling,0.9269906282424927
33,1,2,Eric Roberts,0.04856448993086815
33,1,3,Reginald VelJohnson,7.854177238186821e-05
33,1,4,Chandler Kinney,6.160517235231922e-11
33,1,5,Dwight Howard ,2.477462679451037e-09
33,1,6,Danny Amendola,1.6528243804714293e-06
33,1,7,Stephen Nedoroscik,1.3925658493008086e-07
33,1,8,Ilona Maher,0.0028851418755948544
33,1,9,Anna Delvey,0.00449410080909729
33,1,10,Brooks Nader,0.016558822244405746
33,1,11,Phaedra Parks,0.0003322461561765522
33,1,12,Jenn Tran,9.41773469094187e-05
33,1,13,Joey Graziadei,5.538061031984398e-08
33,2,1,Tori Spelling,0.0057284040376544
33,2,2,Eric Roberts,0.3518121838569641
33,2,3,Reginald VelJohnson,0.025440508499741554
33,2,4,Chandler Kinney,8.910616688950768e-11
33,2,5,Dwight Howard ,5.6465751185896806e-08
33,2,6,Danny Amendola,9.644181773182936e-07
33,2,7,Stephen Nedoroscik,9.585090054997636e-08
33,2,8,Ilona Maher,1.4557599570252933e-06
33,2,9,Anna Delvey,0.6160004138946533
33,2,10,Brooks Nader,0.00015012505173217505
33,2,11,Phaedra Parks,4.456975148059428e-06
33,2,12,Jenn Tran,0.0008612513192929327
33,2,13,Joey Graziadei,4.402995656960229e-08
33,3,2,Eric Roberts,0.1973140984773636
33,3,3,Reginald VelJohnson,0.5995540022850037
33,3,4,Chandler Kinney,6.613461778215424e-08
33,3,5,Dwight Howard ,0.1806323528289795
33,3,6,Danny Amendola,0.00014215830015018582
33,3,7,Stephen Nedoroscik,4.9739952373784035e-05
33,3,8,Ilona Maher,0.00631758663803339
33,3,10,Brooks Nader,0.00027689640410244465
33,3,11,Phaedra Parks,0.015676071867346764
33,3,12,Jenn Tran,3.702088361023925e-05
33,3,13,Joey Graziadei,3.056947406321342e-08
33,4,4,Chandler Kinney,0.0011824097018688917
33,4,5,Dwight Howard ,0.8181675672531128
33,4,6,Danny Amendola,5.054509415458597e-07
33,4,7,Stephen Nedoroscik,0.0012668672716245055
33,4,8,Ilona Maher,0.0033453733194619417
33,4,10,Brooks Nader,0.12107928097248077
33,4,11,Phaedra Parks,0.05112523213028908
33,4,12,Jenn Tran,0.0038322429172694683
33,4,13,Joey Graziadei,5.752559104621469e-07
33,5,4,Chandler Kinney,7.795003398314293e-08
33,5,5,Dwight Howard ,0.08692333102226257
33,5,6,Danny Amendola,5.902983320993371e-05
33,5,7,Stephen Nedoroscik,0.21318967640399933
33,5,8,Ilona Maher,1.2244109711900819e-05
33,5,11,Phaedra Parks,0.6996783018112183
33,5,12,Jenn Tran,0.0001306719786953181
33,5,13,Joey Graziadei,6.6602578954189084e-06
33,6,4,Chandler Kinney,0.0002957833930850029
33,6,5,Dwight Howard ,0.001805448904633522
33,6,6,Danny Amendola,0.010209150612354279
33,6,7,Stephen Nedoroscik,0.12349075078964233
33,6,8,Ilona Maher,0.8608724474906921
33,6,12,Jenn Tran,0.0029628381598740816
33,6,13,Joey Graziadei,0.0003636449691839516
33,7,4,Chandler Kinney,5.958639667369425e-05
33,7,5,Dwight Howard ,0.8702590465545654
33,7,6,Danny Amendola,0.056290023028850555
33,7,7,Stephen Nedoroscik,0.020587274804711342
33,7,8,Ilona Maher,0.05007149651646614
33,7,13,Joey Graziadei,0.0027325868140906096
33,8,4,Chandler Kinney,0.0016502556391060352
33,8,6,Danny Amendola,0.06647477298974991
33,8,7,Stephen Nedoroscik,0.919614851474762
33,8,8,Ilona Maher,0.010341508314013481
33,8,13,Joey Graziadei,0.0019186068093404174
33,9,4,Chandler Kinney,0.0027845813892781734
33,9,6,Danny Amendola,0.5689692497253418
33,9,7,Stephen Nedoroscik,0.05532778799533844
33,9,8,Ilona Maher,0.361147403717041
33,9,13,Joey Graziadei,0.011770935729146004
34,1,1,Corey Feldman,0.007691621780395508
34,1,2,Danielle Fishel,5.902200882701436e-06
34,1,3,Elaine Hendrix,8.121724022203125e-07
34,1,4,Baron Davis,0.6233673095703125
34,1,5,Jordan Chiles,0.14970748126506805
34,1,6,Andy Richter,0.050064682960510254
34,1,7,Robert Irwin,3.570292661774638e-13
34,1,8,Hilaria Baldwin,1.8839214910304491e-10
34,1,9,Lauren Jauregui,3.2243548275801004e-08
34,1,10,Scott Hoying,0.10230527073144913
34,1,11,Alix Earle,9.374820919560989e-09
34,1,12,Jen Affleck,4.570760211208835e-06
34,1,13,Whitney Leavitt,6.123895336142271e-13
34,1,14,Dylan Efron,0.06685226410627365
34,2,1,Corey Feldman,0.5794605016708374
34,2,2,Danielle Fishel,0.0009236842161044478
34,2,3,Elaine Hendrix,1.0475035061574545e-08
34,2,4,Baron Davis,0.2856307923793793
34,2,5,Jordan Chiles,9.65789337392664e-10
34,2,6,Andy Richter,0.10418364405632019
34,2,7,Robert Irwin,3.462807818266356e-10
34,2,8,Hilaria Baldwin,1.3701223622319958e-07
34,2,9,Lauren Jauregui,1.3304830304150528e-07
34,2,10,Scott Hoying,0.02979859709739685
34,2,11,Alix Earle,2.8379105287967832e-08
34,2,12,Jen Affleck,1.1135690147767718e-09
34,2,13,Whitney Leavitt,6.801400553868575e-10
34,2,14,Dylan Efron,2.466731984895887e-06
34,3,2,Danielle Fishel,3.230374204576947e-06
34,3,3,Elaine Hendrix,2.087412553919421e-07
34,3,5,Jordan Chiles,5.298734107733738e-12
34,3,6,Andy Richter,0.00011081487900810316
34,3,7,Robert Irwin,8.276111351790405e-09
34,3,8,Hilaria Baldwin,4.730632952032465e-08
34,3,9,Lauren Jauregui,0.9887129068374634
34,3,10,Scott Hoying,1.5191238489364878e-08
34,3,11,Alix Earle,1.1397335852869617e-10
34,3,12,Jen Affleck,0.011172759346663952
34,3,13,Whitney Leavitt,3.598456818978968e-12
34,3,14,Dylan Efron,1.157098930559819e-10
34,4,2,Danielle Fishel,0.6452662348747253
34,4,3,Elaine Hendrix,1.2362111192487646e-06
34,4,5,Jordan Chiles,1.7830128854257055e-05
34,4,6,Andy Richter,0.16315382719039917
34,4,7,Robert Irwin,0.003372819861397147
34,4,8,Hilaria Baldwin,0.0009961900068446994
34,4,10,Scott Hoying,0.18648111820220947
34,4,11,Alix Earle,4.61880426882999e-06
34,4,12,Jen Affleck,0.0005792311858385801
34,4,13,Whitney Leavitt,4.390226706618705e-07
34,4,14,Dylan Efron,0.0001264852617168799
34,5,2,Danielle Fishel,0.6110333204269409
34,5,3,Elaine Hendrix,0.001890149200335145
34,5,5,Jordan Chiles,0.0021258003544062376
34,5,6,Andy Richter,0.0020179874263703823
34,5,7,Robert Irwin,2.9933635232737288e-06
34,5,10,Scott Hoying,0.02505599521100521
34,5,11,Alix Earle,3.014379217347596e-06
34,5,12,Jen Affleck,0.35763832926750183
34,5,13,Whitney Leavitt,0.00023172100191004574
34,5,14,Dylan Efron,6.371391805259918e-07
34,6,2,Danielle Fishel,1.9519036413839785e-06
34,6,3,Elaine Hendrix,1.690255686526143e-07
34,6,5,Jordan Chiles,6.514847772365329e-09
34,6,6,Andy Richter,0.004126908723264933
34,6,7,Robert Irwin,4.4994717995905376e-07
34,6,10,Scott Hoying,0.9934982061386108
34,6,11,Alix Earle,2.684064384084195e-06
34,6,12,Jen Affleck,0.0017934057395905256
34,6,13,Whitney Leavitt,4.6115489205078575e-09
34,6,14,Dylan Efron,0.0005762060172855854
34,7,2,Danielle Fishel,0.15633662045001984
34,7,3,Elaine Hendrix,0.41940757632255554
34,7,5,Jordan Chiles,0.0017288769595324993
34,7,6,Andy Richter,0.02331443503499031
34,7,7,Robert Irwin,1.0227394341200124e-05
34,7,11,Alix Earle,8.02282443146396e-07
34,7,12,Jen Affleck,0.3986656069755554
34,7,13,Whitney Leavitt,6.247827968763886e-06
34,7,14,Dylan Efron,0.0005296766757965088
34,8,2,Danielle Fishel,0.5568604469299316
34,8,3,Elaine Hendrix,0.008536763489246368
34,8,5,Jordan Chiles,0.0008713537245057523
34,8,6,Andy Richter,0.42099183797836304
34,8,7,Robert Irwin,0.005611417815089226
34,8,11,Alix Earle,0.0012689541326835752
34,8,13,Whitney Leavitt,0.00013795234553981572
34,8,14,Dylan Efron,0.005721219815313816
34,9,3,Elaine Hendrix,0.2479986995458603
34,9,5,Jordan Chiles,0.08835787326097488
34,9,6,Andy Richter,0.6485175490379333
34,9,7,Robert Irwin,0.0012154075084254146
34,9,11,Alix Earle,0.010170428082346916
34,9,13,Whitney Leavitt,0.0025011710822582245
34,9,14,Dylan Efron,0.0012388876639306545
34,10,3,Elaine Hendrix,0.0018290458247065544
34,10,5,Jordan Chiles,0.17461152374744415
34,10,7,Robert Irwin,0.00033153980621136725
34,10,11,Alix Earle,0.002331118332222104
34,10,13,Whitney Leavitt,0.010607174597680569
34,10,14,Dylan Efron,0.8102896809577942
34,11,3,Elaine Hendrix,0.48907148838043213
34,11,5,Jordan Chiles,0.17425614595413208
34,11,7,Robert Irwin,0.02882876992225647
34,11,11,Alix Earle,0.0030488520860671997
34,11,14,Dylan Efron,0.3047947883605957
